,amount,symbol,cash,date,signer,receiver,asset
2360,10037.927415,UST,UST,2022-01-28T09:49:21Z,J8KH2UnjMYFDE95bQ5ZPDHYd5asieuzetW4yZV8nXmH7,J8KH2UnjMYFDE95bQ5ZPDHYd5asieuzetW4yZV8nXmH7,LUNA
2361,7.991999,UST,UST,2022-01-28T09:59:22Z,x1aZPL8kKV9GyctT5KWE4wSupztfF4rjRa27nYmeWcv,x1aZPL8kKV9GyctT5KWE4wSupztfF4rjRa27nYmeWcv,LUNA
2362,49949.997515,UST,UST,2022-01-28T10:23:34Z,7DUWP14kbwAdjcXJ4qezNWhiaF7VkFuPHaPGtfZHWeSU,7DUWP14kbwAdjcXJ4qezNWhiaF7VkFuPHaPGtfZHWeSU,LUNA
2363,4994.999751,UST,UST,2022-01-28T11:05:26Z,CZiRHmqePKYP2hnWfuW6EsWsjYrsBdG91tXXXHs84JuF,CZiRHmqePKYP2hnWfuW6EsWsjYrsBdG91tXXXHs84JuF,LUNA
2364,598.691129,UST,UST,2022-01-28T11:06:13Z,A9rThXw79qaVig1GWyp2qHpzvQEx778B5UvHzvfz3rWf,A9rThXw79qaVig1GWyp2qHpzvQEx778B5UvHzvfz3rWf,LUNA
2365,499.499975,UST,UST,2022-01-28T13:15:52Z,iTL8Q2PALRLPqLcgdWG5b2NhdLtvguQVQUCZVGc9T6C,iTL8Q2PALRLPqLcgdWG5b2NhdLtvguQVQUCZVGc9T6C,LUNA
2366,849.149957,UST,UST,2022-01-28T13:18:19Z,Bk2jeKUQMK543yqzohkFAgBrwdB4Z7T1mWMbd1yYPds,Bk2jeKUQMK543yqzohkFAgBrwdB4Z7T1mWMbd1yYPds,LUNA
2367,34.964998,UST,UST,2022-01-28T13:21:20Z,6VbqEJ2VzbpnTpvSLwmk8yv87ZVb7Yjng2CqEFivXdw2,6VbqEJ2VzbpnTpvSLwmk8yv87ZVb7Yjng2CqEFivXdw2,LUNA
2368,499.499975,UST,UST,2022-01-28T13:48:20Z,ADviVcQVefLH778E3pxoHNYURoFTCdLcNxPcq8hMopNb,ADviVcQVefLH778E3pxoHNYURoFTCdLcNxPcq8hMopNb,LUNA
2369,1997.999901,UST,UST,2022-01-28T18:48:49Z,CccdA3invTA3L3vunFyXXFvHFKF3ts593Wa55A2GKKyG,CccdA3invTA3L3vunFyXXFvHFKF3ts593Wa55A2GKKyG,LUNA
2370,2796.102097,UST,UST,2022-01-28T20:46:42Z,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,LUNA
2371,1017.264655,UST,UST,2022-01-28T22:13:02Z,BpvbaZ7GrKt3Aq9TQC59eNfZKco3UaM5fscMjkkHLmmC,BpvbaZ7GrKt3Aq9TQC59eNfZKco3UaM5fscMjkkHLmmC,LUNA
2372,499.04463,UST,UST,2022-01-29T18:24:57Z,BYjKDAtfAh91TgR2r2P1uanwmaquNi2Qjy2jdcNVMffX,BYjKDAtfAh91TgR2r2P1uanwmaquNi2Qjy2jdcNVMffX,LUNA
2373,1289.480507,UST,UST,2022-01-30T02:43:40Z,4sbN39tGRx3HN4xtUdzmwpGSSAfMqgAPQ1iWiuam5FEy,4sbN39tGRx3HN4xtUdzmwpGSSAfMqgAPQ1iWiuam5FEy,LUNA
2374,814.052812,UST,UST,2022-01-30T10:33:54Z,HLrWx8bLn4GLRH23BZLm5UfcAFRMVNWZcvfj6GWpfMkf,HLrWx8bLn4GLRH23BZLm5UfcAFRMVNWZcvfj6GWpfMkf,LUNA
2375,1000.0,UST,UST,2022-01-30T14:57:06Z,AxpB8nQ4zRDtoJ6LtnAjKZ4aKJeapin7d1h349fSw1Pe,AxpB8nQ4zRDtoJ6LtnAjKZ4aKJeapin7d1h349fSw1Pe,LUNA
2376,10000.0,UST,UST,2022-01-30T20:30:07Z,2cS6syQXkWr3ZQKiMiBaixR6mqUSjwMB5YR9AEw4Xax1,2cS6syQXkWr3ZQKiMiBaixR6mqUSjwMB5YR9AEw4Xax1,LUNA
2377,1000.0,UST,UST,2022-01-31T13:56:31Z,Ga5K7tiCZPPitmcnR1evPJgPAU8Dm2DNw9unjNq8ABTG,Ga5K7tiCZPPitmcnR1evPJgPAU8Dm2DNw9unjNq8ABTG,LUNA
2378,2996.655074,UST,UST,2022-02-01T22:59:07Z,GC9LGUiKr5qkVMY6LYP6j1fyWDzQH8w8Ao5vSAZxnrsq,GC9LGUiKr5qkVMY6LYP6j1fyWDzQH8w8Ao5vSAZxnrsq,LUNA
2379,2225.290455,UST,UST,2022-02-04T07:33:18Z,DroC3DHjEyumBRPemTTxhfVr4d1s2b6T74HcNRuwvkUf,DroC3DHjEyumBRPemTTxhfVr4d1s2b6T74HcNRuwvkUf,LUNA
2380,4798.652184,UST,UST,2022-02-04T08:34:05Z,HnMraKW9zMD7A8sgc3hWHsRnZRJSj4J34WRKZRST4yq6,HnMraKW9zMD7A8sgc3hWHsRnZRJSj4J34WRKZRST4yq6,LUNA
2381,10058.462044,UST,UST,2022-02-04T08:38:22Z,89wbNP1iA1FgxqaZsZkX4htqqvo4PfkvrChHc9p2DfNq,89wbNP1iA1FgxqaZsZkX4htqqvo4PfkvrChHc9p2DfNq,LUNA
2382,20116.924089,UST,UST,2022-02-04T08:39:17Z,3mHs9zr7uUA2isxPFdmaomQRqsQTaKJ3A5pyZAq7VPLn,3mHs9zr7uUA2isxPFdmaomQRqsQTaKJ3A5pyZAq7VPLn,LUNA
2383,100.58462,UST,UST,2022-02-04T08:59:57Z,2AaZSBG2FKMFXCbCtdcXdAaLgTD5ZqKkiEMMRHQaR754,2AaZSBG2FKMFXCbCtdcXdAaLgTD5ZqKkiEMMRHQaR754,LUNA
2384,251.461563,UST,UST,2022-02-04T09:16:10Z,HSYWxUgF2g9kU7JBoiRyErjK8JUXKLpGtoVgVXJrQpvZ,HSYWxUgF2g9kU7JBoiRyErjK8JUXKLpGtoVgVXJrQpvZ,LUNA
2385,251.461551,UST,UST,2022-02-04T10:02:13Z,7T8WYKUdd8HFSWG48futoM7MYrFQAZQgDfXp56BcWbdJ,7T8WYKUdd8HFSWG48futoM7MYrFQAZQgDfXp56BcWbdJ,LUNA
2386,5950.295464,UST,UST,2022-02-04T14:00:35Z,4n3BbqLKV5G89UTE7574forDU5Bu2FejxM7ZjHJzWG8B,4n3BbqLKV5G89UTE7574forDU5Bu2FejxM7ZjHJzWG8B,LUNA
2387,50.29294,UST,UST,2022-02-04T14:28:15Z,DbvdEbFzyjfcngH4A33sZANR8NSvMNLGEwCEKozmDyYt,DbvdEbFzyjfcngH4A33sZANR8NSvMNLGEwCEKozmDyYt,LUNA
2388,502.923102,UST,UST,2022-02-04T14:38:59Z,gvmtTTUNSbsPLKpwmBWMJ3rMBhcSMMCpQ9QNZT3Map4,gvmtTTUNSbsPLKpwmBWMJ3rMBhcSMMCpQ9QNZT3Map4,LUNA
2389,5027.21933,UST,UST,2022-02-04T23:45:30Z,HRKiSD2AfheGbsSMLUTzU2UNquUE6Uq7QdM7z56Eu8mH,HRKiSD2AfheGbsSMLUTzU2UNquUE6Uq7QdM7z56Eu8mH,LUNA
2390,804.676963,UST,UST,2022-02-05T15:35:18Z,9yUokY6Z3iGZ2yMhxPYrZqfnGo2rVAaBEE46ZHKr7Bw7,9yUokY6Z3iGZ2yMhxPYrZqfnGo2rVAaBEE46ZHKr7Bw7,LUNA
2391,140.889418,UST,UST,2022-02-05T19:26:17Z,F92Kkxzfh6HnbgVJCyhq3mF5qgMADTx3jcLxg7PspxWF,F92Kkxzfh6HnbgVJCyhq3mF5qgMADTx3jcLxg7PspxWF,LUNA
2392,14076.663508,UST,UST,2022-02-06T00:00:39Z,EfMmgbxbUkJ5p38LRiULc2m5KwSd4UPY9zWG5UQKyKGV,EfMmgbxbUkJ5p38LRiULc2m5KwSd4UPY9zWG5UQKyKGV,LUNA
2393,98.901954,UST,UST,2022-02-06T00:49:42Z,DysAeniniBRK62SsJDe7qXmgJtLYfFKTvy2tyvQqrK8i,DysAeniniBRK62SsJDe7qXmgJtLYfFKTvy2tyvQqrK8i,LUNA
2394,410.0,UST,UST,2022-02-06T13:02:29Z,JAPHq4mGg4u9b6f9XA1mZM1eKrk6kRrMuWGjDpdjC4Wo,JAPHq4mGg4u9b6f9XA1mZM1eKrk6kRrMuWGjDpdjC4Wo,LUNA
2395,807.265635,UST,UST,2022-02-06T21:50:04Z,94KFzzXCAvEfSf3jrnUpyN3pne8Xfc6nroB7UxTVqeyB,94KFzzXCAvEfSf3jrnUpyN3pne8Xfc6nroB7UxTVqeyB,LUNA
2396,1005.846205,UST,UST,2022-02-07T10:44:57Z,3qyzQNx1FEnk5XjfUVQeuCuyPg8zMh3GheadcgFWknwR,3qyzQNx1FEnk5XjfUVQeuCuyPg8zMh3GheadcgFWknwR,LUNA
2397,13015.2806,UST,UST,2022-02-07T16:59:22Z,6gqUqD1dtzAnJsL2tMN9zQgF7QgNMhActEFwM1Nw9LML,6gqUqD1dtzAnJsL2tMN9zQgF7QgNMhActEFwM1Nw9LML,LUNA
2398,43852.0,UST,UST,2022-02-08T18:11:52Z,H5sVGgyYtNM6bMWwBPXShwcAziG6jDJB2ibpkQTfci4w,H5sVGgyYtNM6bMWwBPXShwcAziG6jDJB2ibpkQTfci4w,LUNA
2399,635.129748,UST,UST,2022-02-11T05:19:23Z,5daJyxPDty3KcwmLCuzcK38Q3Qjegzphs4CAjVun8RW7,5daJyxPDty3KcwmLCuzcK38Q3Qjegzphs4CAjVun8RW7,LUNA
2400,1508.608397,UST,UST,2022-02-11T08:17:56Z,DroC3DHjEyumBRPemTTxhfVr4d1s2b6T74HcNRuwvkUf,DroC3DHjEyumBRPemTTxhfVr4d1s2b6T74HcNRuwvkUf,LUNA
2401,450.0,UST,UST,2022-02-11T09:39:40Z,D3yaAXitJhiW2eVm21iySXQgh66vgnm3WJfM812Wek8p,D3yaAXitJhiW2eVm21iySXQgh66vgnm3WJfM812Wek8p,LUNA
2402,6034.433591,UST,UST,2022-02-11T09:42:46Z,6iDsqe5Yy5UnmbaXt4LVseuAfuPYBuGXHeSqbJ18HaAm,6iDsqe5Yy5UnmbaXt4LVseuAfuPYBuGXHeSqbJ18HaAm,LUNA
2403,126.512818,UST,UST,2022-02-12T02:11:13Z,5UE4VRBZ2wjkhNRquNj6TdBw5EnWSRBxEmAyeznhFTtv,5UE4VRBZ2wjkhNRquNj6TdBw5EnWSRBxEmAyeznhFTtv,LUNA
2404,5052.991632,UST,UST,2022-02-12T14:07:01Z,7RN7GrWsrtJ6hrkRRyWbB4tBxgEdxHXkVCYwUtR8ReBi,7RN7GrWsrtJ6hrkRRyWbB4tBxgEdxHXkVCYwUtR8ReBi,LUNA
2405,5063.156594,UST,UST,2022-02-12T16:22:26Z,HKN5xJvVDwX92ZPN6HKCd9uuFVDzT3y2w8Kkh9jXRWiw,HKN5xJvVDwX92ZPN6HKCd9uuFVDzT3y2w8Kkh9jXRWiw,LUNA
2406,10.126313,UST,UST,2022-02-12T20:12:26Z,DX8wBjZ4Gb3XJvhvEwZuswrxazJPz7FviXehCcpYi7JP,DX8wBjZ4Gb3XJvhvEwZuswrxazJPz7FviXehCcpYi7JP,LUNA
2407,50000.0,UST,UST,2022-02-13T03:39:15Z,7DUWP14kbwAdjcXJ4qezNWhiaF7VkFuPHaPGtfZHWeSU,7DUWP14kbwAdjcXJ4qezNWhiaF7VkFuPHaPGtfZHWeSU,LUNA
2408,506.31566,UST,UST,2022-02-13T21:08:26Z,UkzKBuEtL8ZTsQy5ZnKSB4DFMHwLQvngDYsSBw8DCGT,UkzKBuEtL8ZTsQy5ZnKSB4DFMHwLQvngDYsSBw8DCGT,LUNA
2409,5003.336592,UST,UST,2022-02-14T16:41:22Z,9zVfDk83dQT8zLh5CGy4KcVva1ZXSiPZtgFQzwSeifbD,9zVfDk83dQT8zLh5CGy4KcVva1ZXSiPZtgFQzwSeifbD,LUNA
2410,200.0,UST,UST,2022-02-14T18:29:06Z,G6S3vB3ckJMxynHFDDMRy5AZtHnyQYmT531GkPaVdVgL,G6S3vB3ckJMxynHFDDMRy5AZtHnyQYmT531GkPaVdVgL,LUNA
2411,500.0,UST,UST,2022-02-15T11:36:49Z,JA96hh8eN2YS6CtZ5GC71kvYA5dZUH6CbkN1osM6tF2M,JA96hh8eN2YS6CtZ5GC71kvYA5dZUH6CbkN1osM6tF2M,LUNA
2412,108.0,UST,UST,2022-02-17T18:50:47Z,EqvBxUfcHc2Mxj8bsGnTsWDyk98h82WDYbtgn9HjC8dv,EqvBxUfcHc2Mxj8bsGnTsWDyk98h82WDYbtgn9HjC8dv,LUNA
2413,2000.004974,UST,UST,2022-02-17T20:13:47Z,35i2XrcSBN8DRmUUf37wRaBfDezZ9wZv1mXTiWjUanC6,35i2XrcSBN8DRmUUf37wRaBfDezZ9wZv1mXTiWjUanC6,LUNA
2414,16.95242,UST,UST,2022-02-17T22:13:54Z,5HRdzXsEd9wT1UueqEAtGaBmjHBzqw6rcQr1yCrR58ap,5HRdzXsEd9wT1UueqEAtGaBmjHBzqw6rcQr1yCrR58ap,LUNA
2415,30.434335,UST,UST,2022-02-18T05:50:52Z,F6QpLpq6fankjhQviWWhmFqh7cySKYusned3Bridvk5R,F6QpLpq6fankjhQviWWhmFqh7cySKYusned3Bridvk5R,LUNA
2416,25322.329223,UST,UST,2022-02-18T07:42:41Z,3MQyT4Nq9M1XT6NFxmBT7niExnxy8BXKDfX9zC6LmP5c,3MQyT4Nq9M1XT6NFxmBT7niExnxy8BXKDfX9zC6LmP5c,LUNA
2417,483.779578,UST,UST,2022-02-18T09:39:09Z,FyfNXdwTY9YdkY3GCCe92Lv1XMYi8D6NKnspAM7JYYLY,FyfNXdwTY9YdkY3GCCe92Lv1XMYi8D6NKnspAM7JYYLY,LUNA
2418,180.0,UST,UST,2022-02-18T12:09:35Z,iKpfbzhjGeTCqYmkMUrbsnoJ4U4gaYrDuZdKgyN5ckR,iKpfbzhjGeTCqYmkMUrbsnoJ4U4gaYrDuZdKgyN5ckR,LUNA
2419,8480.0,UST,UST,2022-02-18T20:10:43Z,C35WVe5uAj5UMSi2HEG1V5RqPkvwJ4uudxM4hixr5KdS,C35WVe5uAj5UMSi2HEG1V5RqPkvwJ4uudxM4hixr5KdS,LUNA
2420,0.142854,UST,UST,2022-02-18T22:35:26Z,99E45zXCJ9vaezroELmD5apbUzczZaccbxVNNfy3SicG,99E45zXCJ9vaezroELmD5apbUzczZaccbxVNNfy3SicG,LUNA
2421,0.995089,UST,UST,2022-02-19T01:41:15Z,8dbR8MtEnfJj6E1GA2qvZFJQ4oh8bXbzfird2L3J7uVe,8dbR8MtEnfJj6E1GA2qvZFJQ4oh8bXbzfird2L3J7uVe,LUNA
2422,7593.255356,UST,UST,2022-02-19T20:51:50Z,GB3rVKCuhX3rCrLNktEzxMDXQKJvT9BKh1jZ5VMAfk5q,GB3rVKCuhX3rCrLNktEzxMDXQKJvT9BKh1jZ5VMAfk5q,LUNA
2423,296.261829,UST,UST,2022-02-22T02:08:12Z,5jWhR3f6U8mHmFxJiFoCuhVU6nQyhDK1qR9GjYgHJ6cH,5jWhR3f6U8mHmFxJiFoCuhVU6nQyhDK1qR9GjYgHJ6cH,LUNA
2424,50.0,UST,UST,2022-02-22T20:59:14Z,6zdBsDcXjNqh2n9eQ2iDtS9LHm45K8kA9eKfgzbgFdtC,6zdBsDcXjNqh2n9eQ2iDtS9LHm45K8kA9eKfgzbgFdtC,LUNA
2425,0.046842,UST,UST,2022-02-24T01:23:18Z,8dbR8MtEnfJj6E1GA2qvZFJQ4oh8bXbzfird2L3J7uVe,8dbR8MtEnfJj6E1GA2qvZFJQ4oh8bXbzfird2L3J7uVe,LUNA
2426,20.696944,UST,UST,2022-02-24T18:34:19Z,6BLftRXBEWMypeBv5dYVkQDtUuVg36tAgN42f1EQBBKN,6BLftRXBEWMypeBv5dYVkQDtUuVg36tAgN42f1EQBBKN,LUNA
2427,22190.069,UST,UST,2022-02-24T20:49:03Z,C35WVe5uAj5UMSi2HEG1V5RqPkvwJ4uudxM4hixr5KdS,C35WVe5uAj5UMSi2HEG1V5RqPkvwJ4uudxM4hixr5KdS,LUNA
2428,4.761723,UST,UST,2022-02-25T05:30:18Z,3DDR1xjiUDrNXPvzMgTftaPVr2yjRJWQr1PFb34BHzks,3DDR1xjiUDrNXPvzMgTftaPVr2yjRJWQr1PFb34BHzks,LUNA
2429,7027.598549,UST,UST,2022-02-25T05:32:56Z,H5sVGgyYtNM6bMWwBPXShwcAziG6jDJB2ibpkQTfci4w,H5sVGgyYtNM6bMWwBPXShwcAziG6jDJB2ibpkQTfci4w,LUNA
2430,10013.038475,UST,UST,2022-02-25T07:27:10Z,38cNrYZGUejmRs6qjypcicU65bRDHs4fEZtjuSX61sSN,38cNrYZGUejmRs6qjypcicU65bRDHs4fEZtjuSX61sSN,LUNA
2431,739.795604,UST,UST,2022-02-25T07:37:22Z,C8Np2aovnsoDidSVq2SiB3dAY46e92f3ZVvvVU3TxyoL,C8Np2aovnsoDidSVq2SiB3dAY46e92f3ZVvvVU3TxyoL,LUNA
2432,10112.727603,UST,UST,2022-02-25T09:05:11Z,e82TbfCLbPdhDRm7EE7fL3h7WHtNMyF73XQtVcLNS1c,e82TbfCLbPdhDRm7EE7fL3h7WHtNMyF73XQtVcLNS1c,LUNA
2433,1492.302134,UST,UST,2022-02-25T14:08:34Z,FEnFc3wBnUjqf8Mu7FkmjQLjtt4MpTZyNK4eRGaf6D9Q,FEnFc3wBnUjqf8Mu7FkmjQLjtt4MpTZyNK4eRGaf6D9Q,LUNA
2434,551.12275,UST,UST,2022-02-25T17:25:56Z,ESShcBD34wXp5YtHFKhuC8gb3L4TwXpNcKBgpNFXA9kY,ESShcBD34wXp5YtHFKhuC8gb3L4TwXpNcKBgpNFXA9kY,LUNA
2435,2007.8853,UST,UST,2022-02-25T17:54:53Z,JA96hh8eN2YS6CtZ5GC71kvYA5dZUH6CbkN1osM6tF2M,JA96hh8eN2YS6CtZ5GC71kvYA5dZUH6CbkN1osM6tF2M,LUNA
2436,3011.827952,UST,UST,2022-02-25T19:01:51Z,PcEZqbBnhosCGerSRy6sqP1botTfFkfECV9bNGT4BsH,PcEZqbBnhosCGerSRy6sqP1botTfFkfECV9bNGT4BsH,LUNA
2437,8651.247709,UST,UST,2022-02-25T23:18:09Z,DTToEXpyDRcU36HEFbmuvEihBshp4S8imKw3txNGEW8g,DTToEXpyDRcU36HEFbmuvEihBshp4S8imKw3txNGEW8g,LUNA
2438,5000.0,UST,UST,2022-02-26T21:54:48Z,9RrL9NSFsSvsScSVtsDvtQtrMBq3Tk112aA6d6Pp4yhS,9RrL9NSFsSvsScSVtsDvtQtrMBq3Tk112aA6d6Pp4yhS,LUNA
2439,291.66271,UST,UST,2022-02-28T22:18:27Z,BADnV5GHgsQyJvdHVrEwoCVjcRCfbxTbbXDRJLTczoaa,BADnV5GHgsQyJvdHVrEwoCVjcRCfbxTbbXDRJLTczoaa,LUNA
2440,25295.684304,UST,UST,2022-03-04T02:47:56Z,6iDsqe5Yy5UnmbaXt4LVseuAfuPYBuGXHeSqbJ18HaAm,6iDsqe5Yy5UnmbaXt4LVseuAfuPYBuGXHeSqbJ18HaAm,LUNA
2441,4495.5,UST,UST,2022-03-04T02:48:35Z,6iDsqe5Yy5UnmbaXt4LVseuAfuPYBuGXHeSqbJ18HaAm,6iDsqe5Yy5UnmbaXt4LVseuAfuPYBuGXHeSqbJ18HaAm,LUNA
2442,150.494729,UST,UST,2022-03-04T02:51:22Z,4wzko8yQX3qAJBzt6PmrQtpajkhszdNwRrC3D2XLZfYk,4wzko8yQX3qAJBzt6PmrQtpajkhszdNwRrC3D2XLZfYk,LUNA
2443,120.991452,UST,UST,2022-03-04T02:58:50Z,Dd5ctiry8N1FZ3pWYYX1n51poRav5KpWYyFeHyfLC83P,Dd5ctiry8N1FZ3pWYYX1n51poRav5KpWYyFeHyfLC83P,LUNA
2444,1.665475,UST,UST,2022-03-04T05:47:08Z,JcxpqX9AF6dpPPU1xbnrK31HaH25oSMubnuNK5azGjf,JcxpqX9AF6dpPPU1xbnrK31HaH25oSMubnuNK5azGjf,LUNA
2445,179.557965,UST,UST,2022-03-04T08:04:11Z,3ZdrdyS1ByXQdnASEmMu9JxUuQiJbwPzzQzXo1VtXFke,3ZdrdyS1ByXQdnASEmMu9JxUuQiJbwPzzQzXo1VtXFke,LUNA
2446,1001.104021,UST,UST,2022-03-04T13:21:53Z,4A8DBykf2rLmD3UKum1c6QqFpKVaDqpKh3nC4JYrDkBP,4A8DBykf2rLmD3UKum1c6QqFpKVaDqpKh3nC4JYrDkBP,LUNA
2447,41.715883,UST,UST,2022-03-04T14:31:48Z,6BLftRXBEWMypeBv5dYVkQDtUuVg36tAgN42f1EQBBKN,6BLftRXBEWMypeBv5dYVkQDtUuVg36tAgN42f1EQBBKN,LUNA
2448,1.090784,UST,UST,2022-03-04T17:10:08Z,4Uuay8hqDH9j9rNu9dRscDckQfXvJHCxJ1e11bjbvk1m,4Uuay8hqDH9j9rNu9dRscDckQfXvJHCxJ1e11bjbvk1m,LUNA
2449,150.031871,UST,UST,2022-03-04T17:33:09Z,65CU53jhtM3abpDXmjrcLt8WZwB7JuuP233xDEgGi5vZ,65CU53jhtM3abpDXmjrcLt8WZwB7JuuP233xDEgGi5vZ,LUNA
2450,105.105652,UST,UST,2022-03-04T19:54:32Z,FrSSqd3AscPDSM37vSzF71Bnt2dDsyCFTR852p7dw3Ys,FrSSqd3AscPDSM37vSzF71Bnt2dDsyCFTR852p7dw3Ys,LUNA
2451,2264.070136,UST,UST,2022-03-05T03:44:38Z,AvLA5VRh9RkHvqt1RjMs19TPhXNnHBR4UyarTDCUR1Hj,AvLA5VRh9RkHvqt1RjMs19TPhXNnHBR4UyarTDCUR1Hj,LUNA
2452,1029.289869,UST,UST,2022-03-05T12:58:17Z,6VHKRsV67Hx6zUWdQs8FVNFW7Qb2SBsEd6jqMRD5UVGf,6VHKRsV67Hx6zUWdQs8FVNFW7Qb2SBsEd6jqMRD5UVGf,LUNA
2453,99.349358,UST,UST,2022-03-06T05:28:15Z,GLcT3fiWvhiDz6eSS5hsfhpUeHh5scpr4eB3VR7ri1RH,GLcT3fiWvhiDz6eSS5hsfhpUeHh5scpr4eB3VR7ri1RH,LUNA
2454,99.349358,UST,UST,2022-03-06T08:17:32Z,GLcT3fiWvhiDz6eSS5hsfhpUeHh5scpr4eB3VR7ri1RH,GLcT3fiWvhiDz6eSS5hsfhpUeHh5scpr4eB3VR7ri1RH,LUNA
2455,1.0,UST,UST,2022-03-07T03:39:50Z,8dbR8MtEnfJj6E1GA2qvZFJQ4oh8bXbzfird2L3J7uVe,8dbR8MtEnfJj6E1GA2qvZFJQ4oh8bXbzfird2L3J7uVe,LUNA
2456,2705.129363,UST,UST,2022-03-07T16:29:18Z,EHWCVPPek2kt512pn6JQDKMdZ7R91gLad24dthVYjUQo,EHWCVPPek2kt512pn6JQDKMdZ7R91gLad24dthVYjUQo,LUNA
2457,1271.01522,UST,UST,2022-03-07T19:26:52Z,9bkkeNJL9LjNiWpvNUUPQy3job8KP9KDtNX5DuT7muGP,9bkkeNJL9LjNiWpvNUUPQy3job8KP9KDtNX5DuT7muGP,LUNA
2458,14483.892884,UST,UST,2022-03-11T03:20:58Z,5fPdxg2AebgsYtKQ7U9dm7wPs3cQ73Cz49aMtrp5faVR,5fPdxg2AebgsYtKQ7U9dm7wPs3cQ73Cz49aMtrp5faVR,LUNA
2459,27031.826431,UST,UST,2022-03-11T05:06:10Z,C35WVe5uAj5UMSi2HEG1V5RqPkvwJ4uudxM4hixr5KdS,C35WVe5uAj5UMSi2HEG1V5RqPkvwJ4uudxM4hixr5KdS,LUNA
2460,2010.974582,UST,UST,2022-03-11T05:35:05Z,6XFLffp8QDboLusSdKFyVweDJLuXrxqifcefF4JpFaWk,6XFLffp8QDboLusSdKFyVweDJLuXrxqifcefF4JpFaWk,LUNA
2461,3491.034533,UST,UST,2022-03-11T05:58:03Z,FEnFc3wBnUjqf8Mu7FkmjQLjtt4MpTZyNK4eRGaf6D9Q,FEnFc3wBnUjqf8Mu7FkmjQLjtt4MpTZyNK4eRGaf6D9Q,LUNA
2462,0.600707,UST,UST,2022-03-11T05:58:44Z,JcxpqX9AF6dpPPU1xbnrK31HaH25oSMubnuNK5azGjf,JcxpqX9AF6dpPPU1xbnrK31HaH25oSMubnuNK5azGjf,LUNA
2463,308.90089,UST,UST,2022-03-11T07:46:44Z,4CP2bH8rvDjQFmBmvhXmmggHVpDzXzpRXikG9XnZqrd9,4CP2bH8rvDjQFmBmvhXmmggHVpDzXzpRXikG9XnZqrd9,LUNA
2464,10034.753556,UST,UST,2022-03-11T09:23:37Z,GhNqB9gPf5wsPNScxdb1oJk35Zywyd7Eg4AhaRH1uGRy,GhNqB9gPf5wsPNScxdb1oJk35Zywyd7Eg4AhaRH1uGRy,LUNA
2465,13895.400523,UST,UST,2022-03-11T11:13:25Z,BzYhx2B6FF9fzr9gkDm2pawcfUHeQP1PeMWjB7mtVB9P,BzYhx2B6FF9fzr9gkDm2pawcfUHeQP1PeMWjB7mtVB9P,LUNA
2466,28805.328331,UST,UST,2022-03-11T16:24:29Z,D2F13FFcDFBjMBVJN91kMM83ix3mTUMt5Wu7fWzzJ9R8,D2F13FFcDFBjMBVJN91kMM83ix3mTUMt5Wu7fWzzJ9R8,LUNA
