,amount,symbol,cash,date,signer,sender,asset
1589,70.01087,USDC,USDC,2022-01-15,J6dkuoaun8cGYAmRigRtnb8m1TuTT8CQbJ8p4wEVMe8m,J6dkuoaun8cGYAmRigRtnb8m1TuTT8CQbJ8p4wEVMe8m,SOL
1590,29.0,USDC,USDC,2022-01-15,JDT7YcnBZKSp8XGXC9P637eN8JKyJpDPpNqCBKjZrZBF,JDT7YcnBZKSp8XGXC9P637eN8JKyJpDPpNqCBKjZrZBF,SOL
1591,2500.0,USDC,USDC,2022-01-15,Jydm6T8AcdiEcharc8YWt18BKN6VSsrMZ9LihWc6YS4,Jydm6T8AcdiEcharc8YWt18BKN6VSsrMZ9LihWc6YS4,SOL
1592,30.06,USDC,USDC,2022-01-15,UkzKBuEtL8ZTsQy5ZnKSB4DFMHwLQvngDYsSBw8DCGT,UkzKBuEtL8ZTsQy5ZnKSB4DFMHwLQvngDYsSBw8DCGT,SOL
1593,10.0,USDC,USDC,2022-01-15,WBGADDYV4gXkxzTJRHu2Zd6VYP969HFQ9XJRGKTiMDm,WBGADDYV4gXkxzTJRHu2Zd6VYP969HFQ9XJRGKTiMDm,SOL
1594,300.0,USDC,USDC,2022-01-15,m7gf1jAYXBZjRZEY9w4MjPfhzLwgDKaXyaCVhRD6C5E,m7gf1jAYXBZjRZEY9w4MjPfhzLwgDKaXyaCVhRD6C5E,SOL
1595,10.0,USDC,USDC,2022-01-16,13RTbeF445wR7YceBWtCR6URE1DYW2hJ9cL2xWhGAGG8,13RTbeF445wR7YceBWtCR6URE1DYW2hJ9cL2xWhGAGG8,SOL
1596,1.0,USDC,USDC,2022-01-16,37W7NRhkt2tCcLjipAeh7G5mddm8o4hTZ4cfDv8xCe3m,37W7NRhkt2tCcLjipAeh7G5mddm8o4hTZ4cfDv8xCe3m,SOL
1597,2922.055764,USDC,USDC,2022-01-16,3TDU5TEfz3TJsXCvnUTRfU5VD2pgPJhaFUazH7SjVYya,3TDU5TEfz3TJsXCvnUTRfU5VD2pgPJhaFUazH7SjVYya,SOL
1598,1.0,USDC,USDC,2022-01-16,3m4scaYiVH38xbNobE9tM1aRqBZ85pRYSD3BSk9qf2H7,3m4scaYiVH38xbNobE9tM1aRqBZ85pRYSD3BSk9qf2H7,SOL
1599,297.105172,USDC,USDC,2022-01-16,3nj9YuneQANapQsphMfxqZc37eiHMhhGjWHyzYsHrpuA,3nj9YuneQANapQsphMfxqZc37eiHMhhGjWHyzYsHrpuA,SOL
1600,1931.569489,USDC,USDC,2022-01-16,4DPH38qEHiqNvxQAEtrAKaGthKWZ5hwbrMqMD7LM8Ao5,4DPH38qEHiqNvxQAEtrAKaGthKWZ5hwbrMqMD7LM8Ao5,SOL
1601,100.0,USDC,USDC,2022-01-16,4Rm1XYCBuomVWQSMtCRBGcEsz3w7c7NfoNtg15MEgKis,4Rm1XYCBuomVWQSMtCRBGcEsz3w7c7NfoNtg15MEgKis,SOL
1602,20.0,USDC,USDC,2022-01-16,4dCoBiExc933rcUGUwsj4nKdePzA8ebreGocpbyszadM,4dCoBiExc933rcUGUwsj4nKdePzA8ebreGocpbyszadM,MNGO
1603,6.417737,USDC,USDC,2022-01-16,4sy1Wq4yUbb4zPi2JYx9fropQRWS6RvirTEJFawXCb4k,4sy1Wq4yUbb4zPi2JYx9fropQRWS6RvirTEJFawXCb4k,SOL
1604,5.131022,USDC,USDC,2022-01-16,4tGmnxkKbqsLAi28RqXwFb8A8yA3yD2bXbBP9BgBrqcr,4tGmnxkKbqsLAi28RqXwFb8A8yA3yD2bXbBP9BgBrqcr,SOL
1605,100.0,USDC,USDC,2022-01-16,5MgipVnrdBFXS6uc6QrLYY8v5xUHn9tyE8XZQxk4yACh,5MgipVnrdBFXS6uc6QrLYY8v5xUHn9tyE8XZQxk4yACh,SOL
1606,227410.0,USDC,USDC,2022-01-16,5N5EgzjM1iqoMXWcN21VFGTMox7YY4AhKhvPwoXSDMpQ,5N5EgzjM1iqoMXWcN21VFGTMox7YY4AhKhvPwoXSDMpQ,SOL
1607,6689.146358,USDC,USDC,2022-01-16,5XgStSeDe22PVKojnuHaoboNGiJxgeszhLHsQYAgEBvs,5XgStSeDe22PVKojnuHaoboNGiJxgeszhLHsQYAgEBvs,SOL
1608,350.0,USDC,USDC,2022-01-16,5YeCMgvCCvijiwncSVdUJiv6CHfPXMsnTyh44azqR7wt,5YeCMgvCCvijiwncSVdUJiv6CHfPXMsnTyh44azqR7wt,SOL
1609,50.0,USDC,USDC,2022-01-16,5bX2N3vCm79d7WiRy9spTQ3LFV3TufvfL1HFZHJfsTHA,5bX2N3vCm79d7WiRy9spTQ3LFV3TufvfL1HFZHJfsTHA,SOL
1610,44.875904,USDC,USDC,2022-01-16,6LgHee4PUi55wDL3D2KZym5HVNJfM7hiZVTKYF683gp,6LgHee4PUi55wDL3D2KZym5HVNJfM7hiZVTKYF683gp,SOL
1611,98.607685,USDC,USDC,2022-01-16,6dvTSZMYX84tmxRFb2Lx6GsVcdYPWRpBC1JK5cdVgoY3,6dvTSZMYX84tmxRFb2Lx6GsVcdYPWRpBC1JK5cdVgoY3,SOL
1612,12500.0,USDC,USDC,2022-01-16,7AsSdfSjC8qYumr2nLXFa8XG2VVom9tTBfFJqF3f17mT,7AsSdfSjC8qYumr2nLXFa8XG2VVom9tTBfFJqF3f17mT,SOL
1613,15.0,USDC,USDC,2022-01-16,7bfu9jfaw2h4cJPMuvSjBs4BdZRu9MvbCFcvyQwtCS1r,7bfu9jfaw2h4cJPMuvSjBs4BdZRu9MvbCFcvyQwtCS1r,SOL
1614,500.0,USDC,USDC,2022-01-16,822MMtqhWXCEKGsh7rEQexejubnL8sGLgdHFGnv4tLP2,822MMtqhWXCEKGsh7rEQexejubnL8sGLgdHFGnv4tLP2,SOL
1615,0.1,USDC,USDC,2022-01-16,872yYerSFTV6nj3U9pBUidk1q6Q2K7JX7qtN2dPoFKyG,872yYerSFTV6nj3U9pBUidk1q6Q2K7JX7qtN2dPoFKyG,SOL
1616,500.0,USDC,USDC,2022-01-16,8ECS46pfJV1igAmdsMKddsgNQJy5A1pmnR73wBcuUP4d,8ECS46pfJV1igAmdsMKddsgNQJy5A1pmnR73wBcuUP4d,SOL
1617,5.0,USDC,USDC,2022-01-16,8ZD9kpZprSGfP95aqBwZwycmbSU7bv512neaxtRp17yh,8ZD9kpZprSGfP95aqBwZwycmbSU7bv512neaxtRp17yh,SOL
1618,2500.0,USDC,USDC,2022-01-16,9t4aS1im2saNdkLmWsnrXmXfZzcizcDygMwKu6RyjCdr,9t4aS1im2saNdkLmWsnrXmXfZzcizcDygMwKu6RyjCdr,SOL
1619,1051.36642,USDC,USDC,2022-01-16,AAj6UHEAfCYxju3v8kGHSorevwxhLV4zSM36LfZgUmsP,AAj6UHEAfCYxju3v8kGHSorevwxhLV4zSM36LfZgUmsP,SOL
1620,10.0,USDC,USDC,2022-01-16,AQPhzCNNnC54wsY1yG3mbv8LWH8nHGfF1CCCkGowQhQc,AQPhzCNNnC54wsY1yG3mbv8LWH8nHGfF1CCCkGowQhQc,SOL
1621,2145.386593,USDC,USDC,2022-01-16,AWsU5CcuMKLqVHCS4PuQqDXmtK8uVxDTun9zF4nGVNTH,AWsU5CcuMKLqVHCS4PuQqDXmtK8uVxDTun9zF4nGVNTH,SOL
1622,25.0,USDC,USDC,2022-01-16,AjFEau5S1RnDqu372kE8wnodc4XT9aGJhvthXPDrPLAk,AjFEau5S1RnDqu372kE8wnodc4XT9aGJhvthXPDrPLAk,SOL
1623,50.0,USDC,USDC,2022-01-16,Azo8ETdajr8HquRbYWusJBny7ShcReVhKZPDtySXARCv,Azo8ETdajr8HquRbYWusJBny7ShcReVhKZPDtySXARCv,SOL
1624,100.0,USDC,USDC,2022-01-16,BFkyJXZkDxcncECx1Vbfn1hNH7Q7AJmmrx26h5ubs4pM,BFkyJXZkDxcncECx1Vbfn1hNH7Q7AJmmrx26h5ubs4pM,SOL
1625,50.0,USDC,USDC,2022-01-16,BLtnM3ELZcveJ1YEBzttFjE68whBg3AVoVUetQnwdkoV,BLtnM3ELZcveJ1YEBzttFjE68whBg3AVoVUetQnwdkoV,SOL
1626,139.399976,USDC,USDC,2022-01-16,BXpXbsvFR2naHjGWHMNRQBYiTt94bubvnhFyxKCSs9i3,BXpXbsvFR2naHjGWHMNRQBYiTt94bubvnhFyxKCSs9i3,SOL
1627,2301.0,USDC,USDC,2022-01-16,BZe5uE1F8VGyqiHW7ptXtPfWQnAqtWEspumeMdzWx8Y1,BZe5uE1F8VGyqiHW7ptXtPfWQnAqtWEspumeMdzWx8Y1,SOL
1628,100.0,USDC,USDC,2022-01-16,CJ21oDTgAufXVvoPsSndp4vbVcteA3AMih9A3ZdUrjCD,CJ21oDTgAufXVvoPsSndp4vbVcteA3AMih9A3ZdUrjCD,SOL
1629,6764.550666,USDC,USDC,2022-01-16,CkkYVBiquNQtJiZ9uaQ17rMGMEMx1TcQpTAu7kAGd1Zz,CkkYVBiquNQtJiZ9uaQ17rMGMEMx1TcQpTAu7kAGd1Zz,SOL
1630,14000.0,USDC,USDC,2022-01-16,D35WuqFmbf765jsShZZNhKZWvki1rXd94HhwMvxLve21,D35WuqFmbf765jsShZZNhKZWvki1rXd94HhwMvxLve21,SOL
1631,1262.0,USDC,USDC,2022-01-16,D4BWzgNGxfndSTfPRKoWWFzFpG41inzfmJ94mwQpWs7,D4BWzgNGxfndSTfPRKoWWFzFpG41inzfmJ94mwQpWs7,SOL
1632,1000.0,USDC,USDC,2022-01-16,DNpaVTkiQMiHgGXNMRzFpeVS9GwzZjQPGUxmZ2pEMakt,DNpaVTkiQMiHgGXNMRzFpeVS9GwzZjQPGUxmZ2pEMakt,SOL
1633,154000.0,USDC,USDC,2022-01-16,EC8eAoHHHu2bmTBUvKcuyk7pvc11LRRhRPXbVcqprmpT,EC8eAoHHHu2bmTBUvKcuyk7pvc11LRRhRPXbVcqprmpT,SOL
1634,251429.334883,USDC,USDC,2022-01-16,EQgRPTGGJpYUHhbeTmLu93t42AAEy78hf8YK1TpBbNMK,EQgRPTGGJpYUHhbeTmLu93t42AAEy78hf8YK1TpBbNMK,SOL
1635,500.0,USDC,USDC,2022-01-16,Ej8eoaJVVhgjRioafZ9G8paidP7Dpq5vpaaQUeuMLWKy,Ej8eoaJVVhgjRioafZ9G8paidP7Dpq5vpaaQUeuMLWKy,SOL
1636,5242.746933,USDC,USDC,2022-01-16,Es1fmcvqGJW7VHQxiPGntwN2kSSQxPNKXequZqzNWG2C,Es1fmcvqGJW7VHQxiPGntwN2kSSQxPNKXequZqzNWG2C,SOL
1637,10.0,USDC,USDC,2022-01-16,F2X4t4fSSzhvaQxSF7J5PPoDFXBDWdexXyzDihN2YVFC,F2X4t4fSSzhvaQxSF7J5PPoDFXBDWdexXyzDihN2YVFC,SOL
1638,1000.37553,USDC,USDC,2022-01-16,FJQaKdtK1QmXQr4Ht4RPnTV8h5V5J3w9yhbYyhu61sro,FJQaKdtK1QmXQr4Ht4RPnTV8h5V5J3w9yhbYyhu61sro,SOL
1639,200.0,USDC,USDC,2022-01-16,FYNjYVuF3YJXZs5Wkm34mWsiwzYzadoLYd4UsSZRxNYF,FYNjYVuF3YJXZs5Wkm34mWsiwzYzadoLYd4UsSZRxNYF,SOL
1640,1.0,USDC,USDC,2022-01-16,GA3G8jfLFuK55kdcDNYoBuCYfJVKFh8qkgMhmejJBqiZ,GA3G8jfLFuK55kdcDNYoBuCYfJVKFh8qkgMhmejJBqiZ,SOL
1641,6176.18549,USDC,USDC,2022-01-16,GmRC6EhKtBEcKM1bjCBzamWDy3qmP5z2Kc9tYjQuc2Pn,GmRC6EhKtBEcKM1bjCBzamWDy3qmP5z2Kc9tYjQuc2Pn,SOL
1642,150.0,USDC,USDC,2022-01-16,H7yWsQyeZ47bu1ygYRqG7pGdQyCfGFqftWXN7D58e17Q,H7yWsQyeZ47bu1ygYRqG7pGdQyCfGFqftWXN7D58e17Q,SOL
1643,20000.0,USDC,USDC,2022-01-16,HNC6hjB6V5WiLZAupDdpQyRvm7TVruPXRh1TUqyqDhWQ,HNC6hjB6V5WiLZAupDdpQyRvm7TVruPXRh1TUqyqDhWQ,SOL
1644,149.0,USDC,USDC,2022-01-16,HUuaatM6FzTgNh6WTLgxPNUDLrXTknrtvd3pq15L1XSF,HUuaatM6FzTgNh6WTLgxPNUDLrXTknrtvd3pq15L1XSF,SOL
1645,3.822776,USDC,USDC,2022-01-16,HnbVf59AVDiZQrmjRZA3k8oXn2YNV3PyGhMHchKyacPU,HnbVf59AVDiZQrmjRZA3k8oXn2YNV3PyGhMHchKyacPU,SOL
1646,74.0,USDC,USDC,2022-01-16,eJ2riLFbfXsp1pubMdr743xdhm34UUoAaHroGzefXiv,eJ2riLFbfXsp1pubMdr743xdhm34UUoAaHroGzefXiv,SOL
1647,10.27,USDC,USDC,2022-01-17,22aa6vu8fA5jCxB2VgZSuyQNXBE33xrpqYabQmynm23J,22aa6vu8fA5jCxB2VgZSuyQNXBE33xrpqYabQmynm23J,SOL
1648,1500.0,USDC,USDC,2022-01-17,25rud6vSZNQ1Y5we6kGvW6AFfuoE3J4HgjfDcC4GMu15,25rud6vSZNQ1Y5we6kGvW6AFfuoE3J4HgjfDcC4GMu15,SOL
1649,107.0,USDC,USDC,2022-01-17,2QKdBFfyCcCer7FHtzKYdJuD81tU3RQ36GNNSVfudeHL,2QKdBFfyCcCer7FHtzKYdJuD81tU3RQ36GNNSVfudeHL,MNGO
1650,50.0,USDC,USDC,2022-01-17,2YHypSLH2tSmUks3HZKPojcB4TvDoVWQ5AHQbHZpSctP,2YHypSLH2tSmUks3HZKPojcB4TvDoVWQ5AHQbHZpSctP,MNGO
1651,124.744151,USDC,USDC,2022-01-17,2ZME5f2fgapRFZXpfygK5baaXtS5qtTeYMSE9p1JLe3w,2ZME5f2fgapRFZXpfygK5baaXtS5qtTeYMSE9p1JLe3w,SOL
1652,200.0,USDC,USDC,2022-01-17,2t6mfbqUASR6zrqkekCz1Dr2RpahVQmwfKy2suFEYGFh,2t6mfbqUASR6zrqkekCz1Dr2RpahVQmwfKy2suFEYGFh,MNGO
1653,300.0,USDC,USDC,2022-01-17,38sDu34Kd53EC1JPTx96jgNCgD5DypwuVuHdSrrHBYc9,38sDu34Kd53EC1JPTx96jgNCgD5DypwuVuHdSrrHBYc9,SOL
1654,11.422631,USDC,USDC,2022-01-17,3LoQyYJUoup8KtPfhc6GHKf21WRCQxW5L3QsTC24Enq2,3LoQyYJUoup8KtPfhc6GHKf21WRCQxW5L3QsTC24Enq2,SOL
1655,110.0,USDC,USDC,2022-01-17,3rX27dRi8ht84xH51PArVKGzFT4ppL2tXF6UZAiksasD,3rX27dRi8ht84xH51PArVKGzFT4ppL2tXF6UZAiksasD,BTC
1656,100.0,USDC,USDC,2022-01-17,3vn4UbZ7pXDhsz2HiaxR9xz6KeXcfyMH5ngNWJa1cdRm,3vn4UbZ7pXDhsz2HiaxR9xz6KeXcfyMH5ngNWJa1cdRm,BTC
1657,58.497144,USDC,USDC,2022-01-17,4DZEi1TnafcET99M8A8D5zESkfw7FRWnZLGUAJXcY2Lp,4DZEi1TnafcET99M8A8D5zESkfw7FRWnZLGUAJXcY2Lp,SOL
1658,3003.738601,USDC,USDC,2022-01-17,4qKm9ehFu7cefpKFqCfMpk2Kwa3pgVZC6e2vPAJZyTCE,4qKm9ehFu7cefpKFqCfMpk2Kwa3pgVZC6e2vPAJZyTCE,SOL
1659,105.0,USDC,USDC,2022-01-17,4uLyEUPkbnu8opzaQRUgK8gpVSER5J8W7s2325BrQiiR,4uLyEUPkbnu8opzaQRUgK8gpVSER5J8W7s2325BrQiiR,BTC
1660,137.837812,USDC,USDC,2022-01-17,54J6J6ZCKcQXvCCL2EwV8JCgmabKZ4Yu8LGH85yKM2Fp,54J6J6ZCKcQXvCCL2EwV8JCgmabKZ4Yu8LGH85yKM2Fp,SOL
1661,45.682257,USDC,USDC,2022-01-17,5GCsFgfTZ6uEv5X8LfVTgnBXKbrozvfvtCYqDSEkqkBH,5GCsFgfTZ6uEv5X8LfVTgnBXKbrozvfvtCYqDSEkqkBH,SOL
1662,100.0,USDC,USDC,2022-01-17,5pwBwUjPqkTYJigsPsKS28JR1tKXNvGzrUpaXEM8u7RD,5pwBwUjPqkTYJigsPsKS28JR1tKXNvGzrUpaXEM8u7RD,SOL
1663,321.742584,USDC,USDC,2022-01-17,64nf6XvL2L7Tx4vZJkAsATE66fiDvgueHryriiesW3JF,64nf6XvL2L7Tx4vZJkAsATE66fiDvgueHryriiesW3JF,SOL
1664,100.0,USDC,USDC,2022-01-17,6jJqyU1ihRL1zm6diYToMYjP6XgD8biZmH3CCCqeFUsT,6jJqyU1ihRL1zm6diYToMYjP6XgD8biZmH3CCCqeFUsT,BTC
1665,15.257553,USDC,USDC,2022-01-17,6nmEVo7KLGZRzEuRxkh5CYxsWc1LAoVGaH2tA1pwW33n,6nmEVo7KLGZRzEuRxkh5CYxsWc1LAoVGaH2tA1pwW33n,SOL
1666,1.381279,USDC,USDC,2022-01-17,6yAaQVzA4hXouw5YVxzNF3MjjhoShAKfYqGDr5So8CAG,6yAaQVzA4hXouw5YVxzNF3MjjhoShAKfYqGDr5So8CAG,SOL
1667,101.0,USDC,USDC,2022-01-17,7KeUkVKT8oGPw4iHPYvguUXcQSFLBLP7hy7HhBTwMAVZ,7KeUkVKT8oGPw4iHPYvguUXcQSFLBLP7hy7HhBTwMAVZ,BTC
1668,6.0,USDC,USDC,2022-01-17,7KsXSkGUdJ7sSgNiX8GWF6kCNvuhwreiRa3PQaMv9FBY,7KsXSkGUdJ7sSgNiX8GWF6kCNvuhwreiRa3PQaMv9FBY,SOL
1669,40.0,USDC,USDC,2022-01-17,8MVe4fwUwjCbDBPdYvmM2ST8ULQfmtkA7H82cEb1vapL,8MVe4fwUwjCbDBPdYvmM2ST8ULQfmtkA7H82cEb1vapL,SOL
1670,371.690443,USDC,USDC,2022-01-17,8fCFKXv2Av4thQvu3fBh8chne2ywZEYxuCBBhxHQ4WVM,8fCFKXv2Av4thQvu3fBh8chne2ywZEYxuCBBhxHQ4WVM,SOL
1671,2.0,USDC,USDC,2022-01-17,9MZ64sp4Yp2zrTTiT22V2V54BVbkS8GwHFpJ6WrEGSSv,9MZ64sp4Yp2zrTTiT22V2V54BVbkS8GwHFpJ6WrEGSSv,SOL
1672,138.0,USDC,USDC,2022-01-17,9WMmaAXatCsMpagkxEyar75XZguUUWWPGnBpqZDXvUxz,9WMmaAXatCsMpagkxEyar75XZguUUWWPGnBpqZDXvUxz,SOL
1673,3056.245891,USDC,USDC,2022-01-17,9pEArHtaXLJT3Byxom7eHPqN33JQReQW7nc9sBM2WM2X,9pEArHtaXLJT3Byxom7eHPqN33JQReQW7nc9sBM2WM2X,SOL
1674,800.0,USDC,USDC,2022-01-17,9yUokY6Z3iGZ2yMhxPYrZqfnGo2rVAaBEE46ZHKr7Bw7,9yUokY6Z3iGZ2yMhxPYrZqfnGo2rVAaBEE46ZHKr7Bw7,SOL
1675,10.0,USDC,USDC,2022-01-17,AT3r12Nyy9jXbufZA1yUNYmrDft6uMh9eokGjze9ry8W,AT3r12Nyy9jXbufZA1yUNYmrDft6uMh9eokGjze9ry8W,SOL
1676,100.0,USDC,USDC,2022-01-17,Ad3zGB2Py2pHWLPSTAzpE33cLzDsTS9TDvHoNP18FfUC,Ad3zGB2Py2pHWLPSTAzpE33cLzDsTS9TDvHoNP18FfUC,BTC
1677,2602.590554,USDC,USDC,2022-01-17,AdS8F7nxdnFkWt7rnu1RGki4NuDcXB3SrSsxbAsihMRD,AdS8F7nxdnFkWt7rnu1RGki4NuDcXB3SrSsxbAsihMRD,SOL
1678,10000.0,USDC,USDC,2022-01-17,C61mPygi4Wicq7pVbQzrUbs5Yw3iN6vnBLmHXmeFMTt7,C61mPygi4Wicq7pVbQzrUbs5Yw3iN6vnBLmHXmeFMTt7,SOL
1679,100.0,USDC,USDC,2022-01-17,CZy1Bzc7QCqd94kVh5vJ2gX66VYsLFkCv3gxbma6RktC,CZy1Bzc7QCqd94kVh5vJ2gX66VYsLFkCv3gxbma6RktC,SOL
1680,35.954385,USDC,USDC,2022-01-17,CeZidHZJw87ce5PtboGXWuKJwLSYPKkRxtZRHrCSAvKk,CeZidHZJw87ce5PtboGXWuKJwLSYPKkRxtZRHrCSAvKk,MNGO
1681,151.246223,USDC,USDC,2022-01-17,Ckkton39G8KXitwPwcmipBVo4h5WU9waBgNjW4hZkKCR,Ckkton39G8KXitwPwcmipBVo4h5WU9waBgNjW4hZkKCR,MNGO
1682,5.0,USDC,USDC,2022-01-17,D2H6KmiPmzG5ryxXw9ZBfA2NuX4CDPxw5sHCF2aKHNJJ,D2H6KmiPmzG5ryxXw9ZBfA2NuX4CDPxw5sHCF2aKHNJJ,SOL
1683,75.0,USDC,USDC,2022-01-17,DTYa6C5FBkLdrQUwhqEYkUNtyNk3ytbHTgEn9t9tNqm3,DTYa6C5FBkLdrQUwhqEYkUNtyNk3ytbHTgEn9t9tNqm3,BTC
1684,104.894027,USDC,USDC,2022-01-17,Dg9ieRh5i1Tj8d1QoHfMDnCpmBana92E3zhP47z851Yk,Dg9ieRh5i1Tj8d1QoHfMDnCpmBana92E3zhP47z851Yk,SOL
1685,278.392162,USDC,USDC,2022-01-17,E2DAq6k6imt545hgsD2DxHgRe7ma9sqb29M85mKfgcc1,E2DAq6k6imt545hgsD2DxHgRe7ma9sqb29M85mKfgcc1,SOL
1686,1690.687958,USDC,USDC,2022-01-17,EQ2iH77yXVh8Y96Cfhnqmt3AB85Ys61ZiYY5Qgyri3LX,EQ2iH77yXVh8Y96Cfhnqmt3AB85Ys61ZiYY5Qgyri3LX,SOL
1687,5092.139774,USDC,USDC,2022-01-17,EedQAs4hSg4d48EisCPpRRSrh5tQdUFp6avZREUcX6kD,EedQAs4hSg4d48EisCPpRRSrh5tQdUFp6avZREUcX6kD,SOL
1688,28.67343,USDC,USDC,2022-01-17,Em43DjC6NVMkXHrSS2jEbRnyQpMur3ebn71bxqZzKsEU,Em43DjC6NVMkXHrSS2jEbRnyQpMur3ebn71bxqZzKsEU,SOL
1689,5000.0,USDC,USDC,2022-01-17,F7D16oJCuC9Pq2NArwFu1AoB73LdLaSTDXwDD76wt8Ff,F7D16oJCuC9Pq2NArwFu1AoB73LdLaSTDXwDD76wt8Ff,SOL
1690,5000.0,USDC,USDC,2022-01-17,F7D16oJCuC9Pq2NArwFu1AoB73LdLaSTDXwDD76wt8Ff,F7D16oJCuC9Pq2NArwFu1AoB73LdLaSTDXwDD76wt8Ff,MNGO
1691,1000.18423,USDC,USDC,2022-01-17,FHqtdVEqoHF3oQ7pos1LV7qaw37Rqmj3Un5VwYSu8LZc,FHqtdVEqoHF3oQ7pos1LV7qaw37Rqmj3Un5VwYSu8LZc,SOL
1692,56.426881,USDC,USDC,2022-01-17,FMv1iB1xsJz8SBqZapgBf7twzEsYTXzHfZbe69ggDimf,FMv1iB1xsJz8SBqZapgBf7twzEsYTXzHfZbe69ggDimf,SOL
1693,500.0,USDC,USDC,2022-01-17,FiC1WV4vGSbL8Ma6KVAQYxRr2vsEMRGLhADv6Sd2DYBG,FiC1WV4vGSbL8Ma6KVAQYxRr2vsEMRGLhADv6Sd2DYBG,SOL
1694,2.0,USDC,USDC,2022-01-17,Fy6LbNwHZqCrWY1JvJnWTnN6yNNxhLdCP7xoVXgzrLwu,Fy6LbNwHZqCrWY1JvJnWTnN6yNNxhLdCP7xoVXgzrLwu,SOL
1695,70.0,USDC,USDC,2022-01-17,HYNiDNVCbCrjcmkzgoqG4gZQARFh9cR7ErPS1Qz4DYpB,HYNiDNVCbCrjcmkzgoqG4gZQARFh9cR7ErPS1Qz4DYpB,SOL
1696,6.0,USDC,USDC,2022-01-17,HqA43hwK7WqPhX14aYVC9pjocfDpvkSWUSHXyhuHCWyZ,HqA43hwK7WqPhX14aYVC9pjocfDpvkSWUSHXyhuHCWyZ,SOL
1697,100.4,USDC,USDC,2022-01-17,XPucQa5eu9i1LWQjWBZzT1k6akMhJoB92g2UpAkaKvP,XPucQa5eu9i1LWQjWBZzT1k6akMhJoB92g2UpAkaKvP,BTC
1698,1022.009657,USDC,USDC,2022-01-17,gvmtTTUNSbsPLKpwmBWMJ3rMBhcSMMCpQ9QNZT3Map4,gvmtTTUNSbsPLKpwmBWMJ3rMBhcSMMCpQ9QNZT3Map4,SOL
1699,500.5,USDC,USDC,2022-01-17,gvmtTTUNSbsPLKpwmBWMJ3rMBhcSMMCpQ9QNZT3Map4,gvmtTTUNSbsPLKpwmBWMJ3rMBhcSMMCpQ9QNZT3Map4,BTC
1700,300.0,USDC,USDC,2022-01-17,m7gf1jAYXBZjRZEY9w4MjPfhzLwgDKaXyaCVhRD6C5E,m7gf1jAYXBZjRZEY9w4MjPfhzLwgDKaXyaCVhRD6C5E,SOL
1701,51.0,USDC,USDC,2022-01-17,mxSMfJqUREME1c2W7yNscP6xunbTSSqr6hjsQJbwajo,mxSMfJqUREME1c2W7yNscP6xunbTSSqr6hjsQJbwajo,SOL
1702,116.685179,USDC,USDC,2022-01-17,nA4G5XA74FboHN4uyAVTnbc9J832CQUAa8cg4xh2Ch3,nA4G5XA74FboHN4uyAVTnbc9J832CQUAa8cg4xh2Ch3,SOL
1703,50.0,USDC,USDC,2022-01-18,2DfPUMV7HAiS4gPZ466wzEFYDAdJnvL6zJYJR6SnrMqm,2DfPUMV7HAiS4gPZ466wzEFYDAdJnvL6zJYJR6SnrMqm,SOL
1704,1743.928934,USDC,USDC,2022-01-18,2ewNXz1hY19RuSHqjnXJUirETCiV4Nay79SokEi24qPf,2ewNXz1hY19RuSHqjnXJUirETCiV4Nay79SokEi24qPf,SOL
1705,600.0,USDC,USDC,2022-01-18,2f7KqRY7J4ZjnetnQj1MWN7MVV9m9GS6g1988VkSX3S8,2f7KqRY7J4ZjnetnQj1MWN7MVV9m9GS6g1988VkSX3S8,SOL
1706,10804.03947,USDC,USDC,2022-01-18,2mvcGSbP6GUG6H91SX9WeRpdaCyNj2422hfhvFWrLeot,2mvcGSbP6GUG6H91SX9WeRpdaCyNj2422hfhvFWrLeot,SOL
1707,5800.0,USDC,USDC,2022-01-18,2qEkxEjGnuNVZwxzHjUYbWmQs3uiMQFiATy2SASPFCdJ,2qEkxEjGnuNVZwxzHjUYbWmQs3uiMQFiATy2SASPFCdJ,SOL
1708,100.0,USDC,USDC,2022-01-18,2zKHJkBcEfVHJNT557fKhpsGsytXTy3axmGnHaDfgW7j,2zKHJkBcEfVHJNT557fKhpsGsytXTy3axmGnHaDfgW7j,SOL
1709,10.0,USDC,USDC,2022-01-18,3LRRekJtKYezbUpREWWnVSxBa7yi4aVcY76xw8SisHS5,3LRRekJtKYezbUpREWWnVSxBa7yi4aVcY76xw8SisHS5,SOL
1710,1000.0,USDC,USDC,2022-01-18,3NutQsoaJKNSGMaWBBfFz5qD9YNNRzeHbeBzU6yV37p5,3NutQsoaJKNSGMaWBBfFz5qD9YNNRzeHbeBzU6yV37p5,SOL
1711,48244.86,USDC,USDC,2022-01-18,3TDU5TEfz3TJsXCvnUTRfU5VD2pgPJhaFUazH7SjVYya,3TDU5TEfz3TJsXCvnUTRfU5VD2pgPJhaFUazH7SjVYya,SOL
1712,63.395591,USDC,USDC,2022-01-18,4DZEi1TnafcET99M8A8D5zESkfw7FRWnZLGUAJXcY2Lp,4DZEi1TnafcET99M8A8D5zESkfw7FRWnZLGUAJXcY2Lp,SOL
